id_pesanan,id_produk,tanggal_pesanan,kurir_pengiriman,kota,kecamatan,jenis_pengiriman,estimasi_waktu_sampai_hari,rating_produk,tanggal_pengiriman,ontime
298179,163,2022-12-11,POS Indonesia,Semarang,Semarang Timur,Same Day,5,5,2022-12-16,Ontime
661304,140,2023-02-09,JNE,Surakarta,Karangpandan,Reguler,1,4,2023-02-10,Ontime
678124,118,2023-05-08,J&T Express,Depok,Cimanggis,Next Day,1,1,2023-05-09,Ontime
777686,181,2022-06-01,Ninja Xpress,Bogor,Nanggung,Express,2,3,2022-06-03,Ontime
513196,142,2022-11-19,POS Indonesia,Bandung,Gedebage,Express,4,4,2022-11-23,Ontime
644781,212,2022-05-27,JNE,Bekasi,Pondok Melati,Same Day,4,1,2022-05-31,Ontime
57981,256,2023-01-30,Ninja Xpress,Bekasi,Bekasi Utara,Express,4,2,2023-02-03,Ontime
951245,271,2022-11-12,POS Indonesia,Bekasi,Mustika Jaya,Express,5,4,2022-11-17,Ontime
15215,175,2022-09-20,POS Indonesia,Batam,Batam Kota,Reguler,1,3,2022-09-21,Ontime
394104,210,2022-05-30,POS Indonesia,Surakarta,Karangpandan,Express,5,1,2022-06-04,Ontime
33199,177,2023-01-07,POS Indonesia,Jakarta,Pancoran,Same Day,5,5,2023-01-12,Ontime
747068,291,2022-07-01,JNE,Tangerang,Ciputat,Express,1,2,2022-07-02,Ontime
222775,207,2023-05-14,JNE,Yogyakarta,Ngampilan,Next Day,2,3,2023-05-16,Ontime
653428,264,2022-08-28,SiCepat,Depok,Cilodong,Next Day,2,1,2022-08-30,Ontime
442409,123,2022-07-22,SiCepat,Makassar,Wajo,Next Day,3,2,2022-07-25,Ontime
796312,116,2022-11-26,SiCepat,Denpasar,Jimbaran,Reguler,2,5,2022-11-28,Ontime
308262,243,2023-05-25,SiCepat,Denpasar,Jimbaran,Same Day,4,3,2023-05-29,Ontime
882032,249,2022-06-10,POS Indonesia,Padang,Padang Utara,Next Day,2,5,2022-06-12,Ontime
480665,268,2022-09-04,Ninja Xpress,Depok,Sukmajaya,Next Day,4,2,2022-09-08,Ontime
4210,170,2022-08-12,POS Indonesia,Padang,Padang Selatan,Reguler,2,1,2022-08-14,Ontime
454026,193,2023-04-16,J&T Express,Surakarta,Berbek,Next Day,1,4,2023-04-17,Ontime
501419,134,2023-04-11,POS Indonesia,Bandar Lampung,Kemiling,Same Day,1,5,2023-04-12,Ontime
883731,238,2022-07-29,Ninja Xpress,Tangerang,Kronjo,Reguler,2,4,2022-07-31,Ontime
116090,174,2022-05-31,JNE,Padang,Padang Selatan,Express,3,1,2022-06-03,Ontime
789833,181,2022-11-02,JNE,Batam,Galang,Express,4,4,2022-11-06,Ontime
302459,196,2022-12-20,SiCepat,Bogor,Citeureup,Express,5,2,2022-12-25,Ontime
354012,175,2022-06-22,SiCepat,Malang,Lowokwaru,Same Day,3,1,2022-06-25,Ontime
568767,247,2023-02-25,Ninja Xpress,Yogyakarta,Jetis,Same Day,2,3,2023-02-27,Ontime
74176,248,2022-07-11,J&T Express,Bandung,Cicendo,Reguler,3,5,2022-07-14,Ontime
599515,142,2022-08-20,Ninja Xpress,Pekanbaru,Sukajadi,Express,3,1,2022-08-23,Ontime
222705,128,2022-09-26,J&T Express,Malang,Lowokwaru,Same Day,3,2,2022-09-29,Ontime
532607,292,2022-12-13,J&T Express,Surabaya,Lakarsantri,Same Day,2,5,2022-12-15,Ontime
905496,270,2022-07-22,SiCepat,Yogyakarta,Sewon,Next Day,3,1,2022-07-25,Ontime
772778,291,2022-12-05,Ninja Xpress,Bogor,Tanah Sereal,Reguler,5,2,2022-12-10,Ontime
635966,252,2022-11-09,JNE,Jakarta,Cipayung,Reguler,5,4,2022-11-14,Ontime
667864,268,2023-01-12,POS Indonesia,Surabaya,Pabean Cantian,Reguler,4,3,2023-01-16,Ontime
770445,194,2022-08-19,J&T Express,Surabaya,Bulak,Next Day,5,4,2022-08-24,Ontime
205629,270,2022-08-26,POS Indonesia,Malang,Klojen,Next Day,1,3,2022-08-27,Ontime
859243,143,2022-05-28,SiCepat,Batam,Sekupang,Express,5,1,2022-06-02,Ontime
584901,240,2023-05-17,SiCepat,Padang,Pauh,Reguler,1,5,2023-05-18,Ontime
659407,205,2023-03-15,SiCepat,Padang,Pauh,Same Day,2,4,2023-03-17,Ontime
590626,212,2022-06-29,JNE,Pekanbaru,Sail,Reguler,1,4,2022-06-30,Ontime
368438,138,2023-04-24,POS Indonesia,Denpasar,Denpasar Selatan,Reguler,4,2,2023-04-28,Ontime
816380,253,2022-06-07,SiCepat,Padang,Koto Tangah,Same Day,2,4,2022-06-09,Ontime
438636,154,2022-11-22,J&T Express,Medan,Medan Sunggal,Express,5,1,2022-11-27,Ontime
580924,289,2022-08-18,SiCepat,Tangerang,Curug,Reguler,1,4,2022-08-19,Ontime
720109,289,2023-01-20,POS Indonesia,Depok,Cipayung,Express,4,3,2023-01-24,Ontime
413226,171,2022-09-20,JNE,Pekanbaru,Lima Puluh,Reguler,2,1,2022-09-22,Ontime
435957,203,2023-01-10,POS Indonesia,Depok,Tapos,Express,1,2,2023-01-11,Ontime
846790,159,2023-03-27,Ninja Xpress,Surabaya,Simokerto,Express,2,3,2023-03-29,Ontime
270669,255,2023-01-11,J&T Express,Surakarta,Kebakkramat,Same Day,4,5,2023-01-15,Ontime
493662,163,2022-07-23,J&T Express,Tangerang,Serpong,Next Day,5,3,2022-07-28,Ontime
414782,283,2023-02-21,JNE,Palembang,Ilir Timur I,Reguler,1,1,2023-02-22,Ontime
405261,249,2022-08-13,JNE,Denpasar,Pecatu,Same Day,4,1,2022-08-17,Ontime
255476,141,2022-06-26,Ninja Xpress,Palembang,Kemuning,Same Day,4,3,2022-06-30,Ontime
328558,227,2023-05-08,J&T Express,Medan,Medan Sunggal,Express,4,5,2023-05-12,Ontime
569972,264,2022-08-09,JNE,Batam,Galang,Next Day,3,4,2022-08-12,Ontime
363572,200,2022-11-22,POS Indonesia,Surabaya,Kenjeran,Same Day,2,3,2022-11-24,Ontime
614965,114,2023-01-03,JNE,Pontianak,Pontianak Utara,Next Day,4,3,2023-01-07,Ontime
405555,117,2022-11-06,J&T Express,Makassar,Makassar City,Express,3,1,2022-11-09,Ontime
730096,213,2023-05-12,SiCepat,Bandar Lampung,Panjang,Reguler,5,3,2023-05-17,Ontime
112821,216,2023-03-16,JNE,Yogyakarta,Prawirotaman,Express,4,2,2023-03-20,Ontime
514353,216,2023-04-13,J&T Express,Palembang,Kalidoni,Next Day,3,5,2023-04-16,Ontime
696042,189,2022-09-11,POS Indonesia,Jakarta,Cempaka Putih,Same Day,4,4,2022-09-15,Ontime
903820,299,2022-09-13,SiCepat,Pontianak,Pontianak Selatan,Same Day,3,5,2022-09-16,Ontime
558499,189,2022-09-11,JNE,Bandung,Rancasari,Reguler,4,4,2022-09-15,Ontime
855334,178,2023-03-14,Ninja Xpress,Surabaya,Genteng,Reguler,1,3,2023-03-15,Ontime
349868,284,2022-09-19,POS Indonesia,Bogor,Megamendung,Next Day,3,4,2022-09-22,Ontime
450072,133,2022-10-26,SiCepat,Padang,Lubuk Begalung,Express,2,5,2022-10-28,Ontime
659549,275,2022-09-10,J&T Express,Malang,Klojen,Reguler,2,3,2022-09-12,Ontime
841925,186,2023-01-10,JNE,Pontianak,Pontianak Tenggara,Next Day,2,4,2023-01-12,Ontime
910291,165,2022-12-14,POS Indonesia,Bandung,Cicendo,Next Day,4,1,2022-12-18,Ontime
149927,216,2022-06-24,J&T Express,Depok,Cipayung,Reguler,5,2,2022-06-29,Ontime
798780,219,2023-01-30,SiCepat,Batam,Sagulung,Next Day,2,2,2023-02-01,Ontime
116759,158,2022-09-03,POS Indonesia,Denpasar,Serangan,Express,2,1,2022-09-05,Ontime
559502,187,2023-03-03,J&T Express,Medan,Medan Baru,Next Day,1,1,2023-03-04,Ontime
162451,169,2022-08-08,JNE,Medan,Medan Selayang,Reguler,5,4,2022-08-13,Ontime
598529,144,2023-01-13,Ninja Xpress,Medan,Medan Barat,Next Day,3,3,2023-01-16,Ontime
390989,275,2022-06-29,POS Indonesia,Malang,Tumpang,Reguler,2,2,2022-07-01,Ontime
667502,299,2022-10-30,JNE,Malang,Klojen,Next Day,4,5,2022-11-03,Ontime
887304,194,2022-09-21,POS Indonesia,Bogor,Tanah Sereal,Reguler,5,3,2022-09-26,Ontime
720771,180,2023-05-09,SiCepat,Pontianak,Pontianak Kota,Express,2,4,2023-05-11,Ontime
433907,193,2022-11-12,JNE,Medan,Medan Petisah,Reguler,5,4,2022-11-17,Ontime
700364,192,2023-05-15,SiCepat,Malang,Klojen,Express,3,2,2023-05-18,Ontime
79569,155,2023-04-25,J&T Express,Tangerang,Karawaci,Reguler,2,2,2023-04-27,Ontime
977211,296,2022-08-23,POS Indonesia,Palembang,Sukabangun,Express,3,2,2022-08-26,Ontime
372802,172,2022-08-16,JNE,Makassar,Tallo,Next Day,1,1,2022-08-17,Ontime
153187,281,2022-12-31,JNE,Yogyakarta,Panembahan,Next Day,1,5,2023-01-01,Ontime
870414,216,2022-08-27,J&T Express,Denpasar,Jimbaran,Next Day,5,1,2022-09-01,Ontime
313482,111,2022-08-13,JNE,Yogyakarta,Jetis,Express,5,3,2022-08-18,Ontime
880844,115,2022-10-15,JNE,Jakarta,Senen,Express,1,3,2022-10-16,Ontime
742705,266,2023-02-04,SiCepat,Makassar,Biringkanaya,Same Day,3,4,2023-02-07,Ontime
725597,202,2023-02-07,POS Indonesia,Batam,Bengkong,Next Day,3,3,2023-02-10,Ontime
166346,113,2022-05-28,Ninja Xpress,Tangerang,Pasar Kemis,Next Day,5,3,2022-06-02,Ontime
239241,188,2022-12-23,POS Indonesia,Surakarta,Ngargoyoso,Same Day,1,3,2022-12-24,Ontime
414861,222,2022-05-28,Ninja Xpress,Depok,Pancoran Mas,Next Day,4,1,2022-06-01,Ontime
429298,242,2022-12-16,J&T Express,Bekasi,Pondok Gede,Express,1,2,2022-12-17,Ontime
964117,204,2023-02-06,J&T Express,Bogor,Babakan Madang,Express,4,5,2023-02-10,Ontime
796370,268,2023-05-07,JNE,Makassar,Makassar Utara,Same Day,2,1,2023-05-09,Ontime
19947,253,2022-06-24,JNE,Tangerang,Pagedangan,Reguler,2,4,2022-06-26,Ontime
551403,161,2022-10-11,Ninja Xpress,Medan,Medan Tembung,Same Day,1,1,2022-10-12,Ontime
404066,138,2023-03-21,JNE,Denpasar,Sesetan,Express,4,4,2023-03-25,Ontime
44091,133,2022-12-19,Ninja Xpress,Bandar Lampung,Teluk Betung Utara,Express,5,1,2022-12-24,Ontime
215430,124,2023-01-03,JNE,Pontianak,Pontianak Kota,Reguler,1,4,2023-01-04,Ontime
633980,249,2022-09-21,JNE,Pontianak,Pontianak Selatan,Same Day,2,5,2022-09-23,Ontime
928981,162,2022-12-08,J&T Express,Bandung,Cinambo,Next Day,1,2,2022-12-09,Ontime
854292,265,2022-09-17,JNE,Depok,Cinere,Next Day,3,4,2022-09-20,Ontime
828065,193,2023-03-14,JNE,Bekasi,Rawalumbu,Express,4,3,2023-03-18,Ontime
979989,236,2022-09-01,POS Indonesia,Denpasar,Denpasar Tengah,Reguler,2,1,2022-09-03,Ontime
366570,228,2022-08-20,SiCepat,Bogor,Cigombong,Same Day,3,2,2022-08-23,Ontime
978706,164,2022-11-01,JNE,Bandar Lampung,Rajabasa,Same Day,4,5,2022-11-05,Ontime
8887,242,2022-08-16,J&T Express,Padang,Nanggalo,Same Day,4,5,2022-08-20,Ontime
677837,286,2022-09-10,Ninja Xpress,Makassar,Tamalanrea,Same Day,2,2,2022-09-12,Ontime
849705,259,2022-06-06,Ninja Xpress,Yogyakarta,Gondomanan,Express,5,3,2022-06-11,Ontime
837475,141,2023-01-14,Ninja Xpress,Batam,Batam Kota,Reguler,3,5,2023-01-17,Ontime
379820,154,2023-04-17,JNE,Pontianak,Pontianak Selatan,Same Day,3,5,2023-04-20,Ontime
455910,187,2023-02-22,POS Indonesia,Bandar Lampung,Rajabasa,Express,2,1,2023-02-24,Ontime
121750,245,2022-07-05,J&T Express,Palembang,Alang-Alang Lebar,Reguler,3,1,2022-07-08,Ontime
736476,228,2022-10-08,J&T Express,Malang,Sumbermanjing,Express,1,3,2022-10-09,Ontime
428665,257,2023-05-19,POS Indonesia,Jakarta,Tebet,Same Day,3,1,2023-05-22,Ontime
604912,114,2022-07-07,POS Indonesia,Semarang,Mijen,Express,4,2,2022-07-11,Ontime
833342,202,2023-03-16,POS Indonesia,Denpasar,Denpasar Timur,Express,2,1,2023-03-18,Ontime
275849,206,2023-05-14,Ninja Xpress,Bekasi,Jatiwaringin,Next Day,2,1,2023-05-16,Ontime
87583,214,2022-07-28,SiCepat,Denpasar,Serangan,Reguler,2,5,2022-07-30,Ontime
840496,222,2023-04-25,SiCepat,Yogyakarta,Keparakan,Reguler,4,3,2023-04-29,Ontime
909122,269,2023-05-08,J&T Express,Surabaya,Mulyorejo,Express,5,5,2023-05-13,Ontime
211873,255,2022-05-29,POS Indonesia,Palembang,Ilir Timur Tiga,Next Day,4,4,2022-06-02,Ontime
540353,218,2022-11-20,SiCepat,Yogyakarta,Terban,Next Day,5,4,2022-11-25,Ontime
929482,246,2022-09-29,SiCepat,Tangerang,Serpong Utara,Reguler,3,4,2022-10-02,Ontime
675023,235,2022-11-08,POS Indonesia,Depok,Sawangan,Express,1,2,2022-11-09,Ontime
622719,164,2023-04-05,SiCepat,Surabaya,Gubeng,Reguler,4,5,2023-04-09,Ontime
385845,197,2023-01-28,SiCepat,Pontianak,Pontianak Tenggara,Next Day,2,2,2023-01-30,Ontime
672009,191,2023-05-11,SiCepat,Pekanbaru,Lima Puluh,Reguler,2,3,2023-05-13,Ontime
399090,155,2022-11-11,SiCepat,Batam,Lubuk Baja,Reguler,2,1,2022-11-13,Ontime
261478,143,2022-07-17,Ninja Xpress,Jakarta,Cipayung,Same Day,3,2,2022-07-20,Ontime
165546,290,2023-01-08,POS Indonesia,Surakarta,Berbek,Reguler,5,5,2023-01-13,Ontime
448740,175,2023-05-09,J&T Express,Depok,Cinere,Next Day,5,1,2023-05-14,Ontime
542697,224,2023-03-26,JNE,Bekasi,Bekasi Utara,Reguler,5,1,2023-03-31,Ontime
963887,218,2022-10-05,JNE,Pekanbaru,Rumbai,Same Day,1,1,2022-10-06,Ontime
805520,172,2022-09-13,SiCepat,Tangerang,Benda,Same Day,4,2,2022-09-17,Ontime
755164,255,2022-10-01,J&T Express,Depok,Sawangan,Next Day,3,1,2022-10-04,Ontime
196573,295,2023-03-13,JNE,Medan,Medan Baru,Reguler,5,2,2023-03-18,Ontime
599666,258,2023-01-21,POS Indonesia,Depok,Sukmajaya,Express,2,1,2023-01-23,Ontime
76286,300,2022-10-13,SiCepat,Medan,Medan Belawan,Express,3,1,2022-10-16,Ontime
384077,177,2022-08-08,J&T Express,Jakarta,Tanah Abang,Express,5,2,2022-08-13,Ontime
614167,249,2023-02-17,POS Indonesia,Tangerang,Legok,Same Day,2,5,2023-02-19,Ontime
990712,284,2022-07-08,POS Indonesia,Makassar,Makassar Timur,Next Day,5,1,2022-07-13,Ontime
330312,231,2022-06-27,JNE,Yogyakarta,Tegalrejo,Same Day,5,4,2022-07-02,Ontime
922006,130,2022-12-04,JNE,Batam,Lubuk Baja,Reguler,4,5,2022-12-08,Ontime
344382,173,2022-12-31,J&T Express,Surakarta,Berbek,Express,3,4,2023-01-03,Ontime
520258,235,2022-12-07,SiCepat,Malang,Lowokwaru,Same Day,5,3,2022-12-12,Ontime
204659,146,2022-07-26,J&T Express,Surabaya,Kenjeran,Same Day,4,5,2022-07-30,Ontime
406205,289,2022-09-25,J&T Express,Padang,Padang Utara,Reguler,3,3,2022-09-28,Ontime
872283,267,2023-04-07,J&T Express,Bandung,Babakan Ciparay,Same Day,1,5,2023-04-08,Ontime
420576,228,2022-09-02,Ninja Xpress,Denpasar,Pecatu,Express,1,2,2022-09-03,Ontime
273291,155,2022-07-11,JNE,Surabaya,Tambaksari,Reguler,5,3,2022-07-16,Ontime
39433,267,2023-05-25,J&T Express,Pontianak,Pontianak Kota,Express,3,1,2023-05-28,Ontime
546334,298,2022-07-15,Ninja Xpress,Padang,Lubuk Kilangan,Reguler,4,3,2022-07-19,Ontime
728880,263,2023-04-09,Ninja Xpress,Semarang,Semanan,Express,2,4,2023-04-11,Ontime
962865,163,2023-01-21,SiCepat,Denpasar,Padangsambian,Express,2,1,2023-01-23,Ontime
834456,111,2023-05-12,POS Indonesia,Surabaya,Genteng,Reguler,4,2,2023-05-16,Ontime
835243,168,2022-06-22,POS Indonesia,Jakarta,Pancoran,Same Day,5,5,2022-06-27,Ontime
151122,285,2023-02-06,POS Indonesia,Padang,Pauh,Next Day,2,3,2023-02-08,Ontime
624906,240,2023-04-28,J&T Express,Batam,Batam Kota,Reguler,4,2,2023-05-02,Ontime
123916,274,2023-05-27,SiCepat,Surakarta,Tawangmangu,Next Day,1,3,2023-05-28,Ontime
292760,119,2023-04-13,J&T Express,Padang,Lubuk Kilangan,Same Day,5,5,2023-04-18,Ontime
509790,203,2023-02-02,SiCepat,Pontianak,Pontianak Barat,Express,5,5,2023-02-07,Ontime
624766,276,2022-05-31,POS Indonesia,Pekanbaru,Payung Sekaki,Next Day,3,2,2022-06-03,Ontime
540783,236,2022-12-19,J&T Express,Palembang,Sukabangun,Express,1,4,2022-12-20,Ontime
474236,218,2022-12-02,SiCepat,Pekanbaru,Marpoyan Damai,Next Day,5,3,2022-12-07,Ontime
857954,253,2022-06-29,JNE,Tangerang,Pinang,Next Day,2,5,2022-07-01,Ontime
751282,271,2022-06-26,J&T Express,Surakarta,Kraton,Express,1,3,2022-06-27,Ontime
204217,211,2022-08-13,SiCepat,Yogyakarta,Gondokusuman,Same Day,2,1,2022-08-15,Ontime
42084,219,2022-11-26,JNE,Bekasi,Pondok Melati,Same Day,2,5,2022-11-28,Ontime
831301,216,2023-04-09,SiCepat,Bogor,Cileungsi,Next Day,2,1,2023-04-11,Ontime
872536,171,2022-09-12,POS Indonesia,Padang,Padang Selatan,Reguler,5,3,2022-09-17,Ontime
62139,114,2023-05-20,SiCepat,Malang,Bululawang,Next Day,4,2,2023-05-24,Ontime
16401,272,2022-07-10,Ninja Xpress,Makassar,Tamalanrea,Same Day,5,3,2022-07-15,Ontime
48943,206,2022-10-09,POS Indonesia,Medan,Medan Selayang,Reguler,1,2,2022-10-10,Ontime
720691,236,2023-02-03,POS Indonesia,Pekanbaru,Payung Sekaki,Express,5,2,2023-02-08,Ontime
615045,242,2023-04-27,J&T Express,Pekanbaru,Tampan,Next Day,2,5,2023-04-29,Ontime
112549,251,2022-12-29,Ninja Xpress,Denpasar,Padangsambian Klod,Same Day,3,4,2023-01-01,Ontime
853998,142,2022-07-27,SiCepat,Pekanbaru,Tenayan Raya,Next Day,2,2,2022-07-29,Ontime
520635,272,2022-11-12,Ninja Xpress,Depok,Sawangan,Same Day,4,2,2022-11-16,Ontime
684879,227,2023-03-13,POS Indonesia,Depok,Limo,Express,2,5,2023-03-15,Ontime
211299,226,2022-12-27,J&T Express,Pekanbaru,Bukit Raya,Next Day,3,3,2022-12-30,Ontime
651789,263,2023-04-21,SiCepat,Pontianak,Pontianak Barat,Reguler,3,3,2023-04-24,Ontime
188078,218,2022-08-11,SiCepat,Palembang,Kemuning,Express,1,3,2022-08-12,Ontime
221186,123,2022-09-28,JNE,Surakarta,Ngargoyoso,Next Day,5,5,2022-10-03,Ontime
271875,277,2023-03-14,SiCepat,Batam,Sekupang,Next Day,4,5,2023-03-18,Ontime
13903,111,2022-06-18,SiCepat,Pontianak,Pontianak Barat,Next Day,3,2,2022-06-21,Ontime
443602,282,2023-01-14,Ninja Xpress,Malang,Lowokwaru,Express,2,3,2023-01-16,Ontime
189143,279,2022-07-25,J&T Express,Malang,Turen,Same Day,5,2,2022-07-30,Ontime
849791,239,2022-06-04,SiCepat,Surakarta,Ngargoyoso,Express,4,4,2022-06-08,Ontime
145916,254,2022-12-16,JNE,Bandar Lampung,Sukarame,Same Day,5,2,2022-12-21,Ontime
323249,255,2023-04-24,JNE,Padang,Lubuk Kilangan,Reguler,3,4,2023-04-27,Ontime
761873,164,2022-10-10,Ninja Xpress,Bandar Lampung,Panjang,Next Day,3,5,2022-10-13,Ontime
612713,287,2022-09-14,Ninja Xpress,Surakarta,Kalijambe,Next Day,3,5,2022-09-17,Ontime
390101,300,2022-11-02,JNE,Padang,Padang Utara,Same Day,2,3,2022-11-04,Ontime
819382,264,2023-05-24,Ninja Xpress,Bogor,Cigombong,Same Day,3,4,2023-05-27,Ontime
247342,234,2022-12-13,J&T Express,Pekanbaru,Payung Sekaki,Reguler,2,4,2022-12-15,Ontime
877533,128,2023-01-08,J&T Express,Pekanbaru,Pekanbaru Kota,Next Day,3,2,2023-01-11,Ontime
779024,123,2022-07-02,SiCepat,Depok,Limo,Next Day,1,5,2022-07-03,Ontime
454828,173,2022-09-07,SiCepat,Malang,Klojen,Same Day,1,4,2022-09-08,Ontime
749600,176,2022-09-15,SiCepat,Palembang,Ilir Timur I,Next Day,4,1,2022-09-19,Ontime
296819,259,2022-11-24,POS Indonesia,Depok,Sukmajaya,Express,5,2,2022-11-29,Ontime
214215,186,2022-12-31,Ninja Xpress,Tangerang,Pasar Kemis,Express,4,5,2023-01-04,Ontime
726800,150,2023-03-09,Ninja Xpress,Batam,Sekupang,Same Day,4,4,2023-03-13,Ontime
762458,175,2023-02-05,JNE,Jakarta,Kebayoran Baru,Reguler,3,4,2023-02-08,Ontime
98966,187,2022-09-10,POS Indonesia,Tangerang,Kronjo,Same Day,3,5,2022-09-13,Ontime
756804,248,2023-03-05,JNE,Denpasar,Padangsambian Klod,Same Day,1,2,2023-03-06,Ontime
149734,282,2022-10-21,J&T Express,Semarang,Semanan,Reguler,5,2,2022-10-26,Ontime
746184,115,2022-08-04,Ninja Xpress,Bekasi,Rawalumbu,Reguler,5,4,2022-08-09,Ontime
190892,231,2022-10-17,Ninja Xpress,Yogyakarta,Umbulharjo,Reguler,2,4,2022-10-19,Ontime
984884,196,2023-05-22,JNE,Malang,Poncokusumo,Same Day,3,3,2023-05-25,Ontime
979841,230,2023-01-15,SiCepat,Tangerang,Larangan,Next Day,1,5,2023-01-16,Ontime
842377,136,2022-05-30,SiCepat,Batam,Batam Kota,Reguler,5,5,2022-06-04,Ontime
808909,251,2022-07-27,JNE,Surabaya,Tandes,Reguler,4,5,2022-07-31,Ontime
741590,119,2023-01-11,POS Indonesia,Semarang,Semarang Selatan,Express,5,1,2023-01-16,Ontime
872442,200,2022-09-10,Ninja Xpress,Malang,Blimbing,Express,1,3,2022-09-11,Ontime
802174,237,2022-12-04,POS Indonesia,Medan,Medan Polonia,Reguler,5,2,2022-12-09,Ontime
711513,133,2022-10-07,JNE,Surabaya,Bulak,Express,1,5,2022-10-08,Ontime
27951,190,2023-02-17,J&T Express,Pekanbaru,Tenayan Raya,Same Day,4,5,2023-02-21,Ontime
327070,117,2023-03-07,JNE,Bogor,Bogor Barat,Express,5,2,2023-03-12,Ontime
442858,207,2022-10-05,POS Indonesia,Surabaya,Semampir,Reguler,2,4,2022-10-07,Ontime
944983,234,2023-01-19,J&T Express,Bandung,Cinambo,Reguler,3,2,2023-01-22,Ontime
939974,264,2022-08-10,SiCepat,Tangerang,Kosambi,Reguler,5,5,2022-08-15,Ontime
190644,247,2022-06-13,Ninja Xpress,Jakarta,Gambir,Express,2,2,2022-06-15,Ontime
381971,212,2023-04-20,JNE,Surakarta,Gemolong,Next Day,1,1,2023-04-21,Ontime
814935,194,2023-01-04,Ninja Xpress,Pekanbaru,Sail,Reguler,4,4,2023-01-08,Ontime
15878,193,2022-08-28,J&T Express,Malang,Singosari,Reguler,4,5,2022-09-01,Ontime
477146,149,2023-04-02,J&T Express,Jakarta,Kebayoran Lama,Same Day,1,4,2023-04-03,Ontime
413710,164,2023-01-09,SiCepat,Padang,Padang Utara,Same Day,2,2,2023-01-11,Ontime
541808,238,2022-07-17,Ninja Xpress,Bekasi,Mustika Jaya,Next Day,1,1,2022-07-18,Ontime
510382,224,2022-05-31,J&T Express,Palembang,Bukit Besar,Reguler,5,1,2022-06-05,Ontime
260808,119,2023-02-19,SiCepat,Makassar,Panakkukang,Express,2,3,2023-02-21,Ontime
346698,231,2023-03-09,JNE,Malang,Tumpang,Express,5,4,2023-03-14,Ontime
974884,149,2022-10-31,JNE,Medan,Medan Amplas,Next Day,5,4,2022-11-05,Ontime
911503,138,2022-07-03,POS Indonesia,Malang,Klojen,Reguler,3,3,2022-07-06,Ontime
616593,263,2023-02-19,Ninja Xpress,Palembang,Ilir Barat I,Same Day,3,4,2023-02-22,Ontime
907113,280,2022-10-01,J&T Express,Surakarta,Banjarsari,Express,5,1,2022-10-06,Ontime
449773,138,2023-05-17,J&T Express,Bekasi,Pondok Melati,Express,1,5,2023-05-18,Ontime
769192,114,2023-01-09,J&T Express,Semarang,Semarang Selatan,Next Day,1,1,2023-01-10,Ontime
926286,184,2022-07-17,POS Indonesia,Jakarta,Menteng,Next Day,3,2,2022-07-20,Ontime
250322,298,2022-09-10,POS Indonesia,Bogor,Dramaga,Express,1,5,2022-09-11,Ontime
200639,196,2022-12-05,J&T Express,Yogyakarta,Mergangsan,Express,3,1,2022-12-08,Ontime
845320,162,2022-10-12,Ninja Xpress,Denpasar,Denpasar Barat,Reguler,1,5,2022-10-13,Ontime
669551,267,2023-05-14,J&T Express,Bandar Lampung,Tanjung Karang Barat,Express,3,4,2023-05-17,Ontime
755766,176,2023-05-24,JNE,Depok,Sukmajaya,Same Day,1,5,2023-05-25,Ontime
930067,171,2023-02-22,Ninja Xpress,Surakarta,Karanganyar,Same Day,2,4,2023-02-24,Ontime
300356,161,2023-03-13,SiCepat,Pontianak,Pontianak Kota,Express,2,3,2023-03-15,Ontime
626621,195,2023-01-08,J&T Express,Pekanbaru,Sail,Next Day,3,1,2023-01-11,Ontime
647430,179,2022-08-04,JNE,Pekanbaru,Marpoyan Damai,Express,5,1,2022-08-09,Ontime
284876,172,2022-06-02,JNE,Batam,Batu Aji,Reguler,3,4,2022-06-05,Ontime
709669,149,2022-10-07,POS Indonesia,Malang,Klojen,Reguler,1,4,2022-10-08,Ontime
134074,211,2022-07-31,POS Indonesia,Bogor,Bogor Tengah,Next Day,4,4,2022-08-04,Ontime
956677,221,2022-12-08,SiCepat,Malang,Pakisaji,Express,1,2,2022-12-09,Ontime
59455,206,2022-05-31,POS Indonesia,Bandung,Cibeunying Kidul,Reguler,3,1,2022-06-03,Ontime
903237,235,2022-11-13,JNE,Tangerang,Kronjo,Same Day,5,3,2022-11-18,Ontime
611792,142,2023-05-21,Ninja Xpress,Yogyakarta,Prawirotaman,Reguler,3,3,2023-05-24,Ontime
457495,257,2023-02-14,Ninja Xpress,Padang,Koto Tangah,Same Day,1,5,2023-02-15,Ontime
703462,211,2022-12-15,Ninja Xpress,Pontianak,Pontianak Selatan,Same Day,1,3,2022-12-16,Ontime
635023,146,2023-02-18,SiCepat,Pontianak,Pontianak Barat,Next Day,4,4,2023-02-22,Ontime
168126,204,2022-05-28,POS Indonesia,Medan,Medan Baru,Next Day,4,5,2022-06-01,Ontime
612171,211,2022-12-11,POS Indonesia,Pekanbaru,Sukajadi,Express,5,4,2022-12-16,Ontime
929827,292,2022-08-06,JNE,Makassar,Batu,Same Day,3,5,2022-08-09,Ontime
880773,221,2022-10-05,J&T Express,Bogor,Bogor Selatan,Express,3,3,2022-10-08,Ontime
503339,260,2023-02-10,JNE,Denpasar,Nusa Dua,Same Day,2,1,2023-02-12,Ontime
901563,231,2022-12-08,SiCepat,Semarang,Candisari,Reguler,5,5,2022-12-13,Ontime
